E.Colli,Coliform,Arsen,Kromium,Kadmium ,Nitrit,Nitrat,Sianida,Selenium,Alumunium,Besi,Kesadahan,Klorida,Mangan,pH,Seng,Sulfat,Tembaga,Amonia,Chlor,BOD5,COD,Bau,Warna,Kekeruhan,Rasa ,Suhu,TDS,Potabilitas
2,920.000,"0,000114","0,037","0,05","0,056","10,474","0,001","0,0021","0,006","0,3","117,3","12,762","0,09","7,081","0,05","28,44","0,408","0,058","0,025","1,5","6,203",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,28","149,8",0
2,350.000,"0,000114","0,038","0,05","0,056","11,242","0,001","0,0021","0,006","0,3","117,3","14,293","0,09","7,081","0,02","28,44","0,409","0,014","0,045","1,5","5,957",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,28","152,7",0
2,1.600.000,"0,000114","0,039","0,05","0,128","11,189","0,001","0,0021","0,006","0,3","117,3","13,273","0,09","7,171","0,05","28,44","0,410","0,066","0,045","1,5","4,86",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,28",157,0
2,540.000,"0,000114","0,040","0,05","0,182","11,002","0,001","0,00065","0,006","0,3","117,3","13,783","0,09","7,117","0,05","28,44","0,411","0,07","0,045","1,5","5,725",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,24","163,1",0
2,540.000,"0,000114","0,041","0,05","0,238","11,15","0,001","0,00065","0,006","0,3","117,3","14,932","0,09","7,189","0,05","28,44","0,412","0,056","0,045","1,5","8,214",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,24","168,4",0
2,1.600.000,"0,000114","0,042","0,05","0,163","14,891","0,001","0,00065","0,006","0,3","117,3","14,084","0,09","6,841","0,05","28,44","0,413","0,045","0,025","1,5","9,953",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,28","175,4",0
2,130.000,"0,000114","0,043","0,05","0,21","16,111","0,001","0,00065","0,006","0,3","117,3","15,056","0,09","6,99","0,05","28,44","0,414","<0,006","0,025","1,5","12,281",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,24","177,4",0
2,1.600.000,"0,000114","0,044","0,05","0,291","16,264","0,001","0,00065","0,006","0,3","117,3","15,541","0,09","7,028","0,02","28,44","0,415","0,013","0,025","1,5","5,704",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,24","184,9",0
2,920.000,"0,000114","0,045","0,05","0,378","15,985","0,001","0,00065","0,006","0,3","117,3","22,826","0,09","7,117","0,05","28,44","0,416","0,056","0,025","1,5","9,746",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,24",210,0
2,240.000,"0,000114","0,046","0,05","0,449","15,998","0,001","0,00065","0,006","0,3","117,3","23,798","0,09","7,162","0,05","28,44","0,417","0,053","0,025","1,5","6,019",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,24",211,0
2,170.000,"0,000114","0,047","0,05","0,223","14,736","0,001","0,00065","0,006","0,3","117,3","15,825","0,09","6,651","0,05","28,44","0,418","0,136","0,025","1,5","10,489",Tidak Berbau,"5,8","0,6",Tidak Berasa,27,"176,7",0
2,33.000,"0,000114","0,048","0,05","0,319","15,494","0,001","0,00065","0,006","0,3","117,3","13,528","0,09","6,677","0,05","28,44","0,419","0,094","0,025","1,5","9,796",Tidak Berbau,"5,8","0,6",Tidak Berasa,28,"178,8",0
2,13.000,"0,000114","0,049","0,05","0,359","15,677","0,001","0,00065","0,006","0,3","117,3","13,528","0,09","6,791","0,05","28,44","0,420","0,107","0,025","1,5","7,368",Tidak Berbau,"5,8","0,6",Tidak Berasa,28,"184,8",0
2,49.000,"0,000114","0,050","0,05","0,367","15,491","0,001","0,00065","0,006","0,3","117,3","26,29","0,09","6,731","0,05","28,44","0,421","0,201","0,025","1,5","6,363",Tidak Berbau,"5,8","0,6",Tidak Berasa,28,222,0
2,13.000,"0,000114","0,051","0,05","0,43","14,42","0,001","0,00065","0,006","0,3","117,3","21,568","0,09","6,631","0,05","28,44","0,422","0,089","0,025","1,5","8,715",Tidak Berbau,"5,8","0,6",Tidak Berasa,28,198,0
2,23.000,"0,000114","0,052","0,05","0,48","20,838","0,001","0,00065","0,006","0,3","117,3","20,136","0,09","6,83","0,09","28,44","0,423","0,214","0,025","1,5","18,831",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",214,0
2,1.600.000,"0,000114","0,053","0,05","0,437","20,323","0,001","0,00065","0,006","0,3","117,3","20,639","0,09","6,74","0,09","28,44","0,424","0,088","0,025","1,5","11,173",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",215,0
2,140.000,"0,000114","0,054","0,05","0,378","18,836","0,001","0,00065","0,006","0,3","117,3","21,142","0,09","6,74","0,09","28,44","0,425","0,117","0,025","1,5","16,511",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,56",221,0
2,170.000,"0,000114","0,055","0,05","0,419","17,676","0,001","0,00065","0,006","0,3","117,3","23,156","0,09","6,93","0,09","28,44","0,426","0,103","0,025","1,5","10,361",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57",228,0
2,94.000,"0,000114","0,056","0,05","0,42","17,203","0,001","0,00065","0,006","0,3","117,3","23,156","0,09","6,89","0,09","28,44","0,427","0,095","0,025","1,5","18,185",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57",230,0
2,540.000,"0,000114","0,057","0,05","0,627","18,757","0,001","0,00065","0,006","0,3","217,2","20,136","0,09","6,485","0,09","28,44","0,428","0,218","0,025","1,5","19,221",Tidak Berbau,"5,8","0,6",Tidak Berasa,"25,55",217,0
2,1.600.000,"0,000114","0,058","0,05","0,455","17,613","0,001","0,00065","0,006","0,3","217,2","19,129","0,09","6,39","0,09","28,44","0,429","0,076","0,025","1,5","19,505",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",219,0
2,110.000,"0,000114","0,059","0,05","0,701","15,232","0,001","0,00065","0,006","0,3","217,2","44,802","0,09","6,67","0,09","28,44","0,430","0,224","0,025","1,5","22,193",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",299,0
2,130.000,"0,000114","0,060","0,05","0,755","13,953","0,001","0,00065","0,006","0,3","217,2","26,554","0,09","6,67","0,09","28,44","0,431","0,188","0,025","1,5","22,905",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,56",246,0
2,34.000,"0,000114","0,061","0,05","0,643","15,16","0,001","0,00065","0,006","0,3","217,2","20,419","0,09","6,86","0,09","28,44","0,432","0,226","0,025","1,5","14,534",Tidak Berbau,"5,8","0,6",Tidak Berasa,"25,55",226,0
2,540.000,"0,000114","0,062","0,05","0,458","14,475","0,001","0,00065","0,006","0,3","217,2","20,419","0,09","6,53","0,09","28,44","0,433","0,039","0,025","1,5","19,897",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",229,0
2,1.600.000,"0,000114","0,063","0,05","0,609","14,131","0,001","0,00065","0,006","0,3","217,2","23,482","0,09","6,77","0,09","28,44","0,434","0,159","0,025","1,5","20,79",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",251,0
2,170.000,"0,000114","0,064","0,05","0,714","11,876","0,001","0,00065","0,006","0,3","217,2","23,993","0,09","6,84","0,09","28,44","0,435","0,203","0,025","1,5","17,026",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,56",252,0
2,94.000,"0,000114","0,065","0,05","0,913","10,145","0,001","0,00065","0,006","0,3","217,2","24,758","0,09","6,9","0,09","28,44","0,436","0,277","0,025","1,5","22,442",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",251,0
2,1.600.000,"0,000114","0,066","0,05","0,724","16,462","0,001","0,00065","0,006","0,3","217,2","25,014","0,09","6,76","0,09","28,44","0,437","0,277","0,045","1,5","13,991",Tidak Berbau,"5,8","0,6",Tidak Berasa,"26,56",205,0
2,540.000,"0,000114","0,067","0,05","0,608","14,267","0,001","0,00065","0,006","0,3","217,2","22,461","0,09","6,64","0,09","28,44","0,438","0,277","0,045","1,5","20,177",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58","194,7",0
2,1.600.000,"0,000114","0,068","0,05","0,668","11,487","0,001","0,00065","0,006","0,3","217,2","25,524","0,09","6,71","0,09","28,44","0,439","0,277","0,045","1,5","7,785",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57",222,0
2,280.000,"0,000114","0,069","0,05","0,612","11,025","0,001","0,00065","0,006","0,3","217,2","43,391","0,09",7,"0,09","28,44","0,440","0,277","0,045","1,5","8,801",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",250,0
2,79.000,"0,000114","0,070","0,05","0,748","9,75","0,001","0,00065","0,006","0,3","217,2","49,339","0,09","6,85","0,09","28,44","0,441","0,277","0,045","1,5","13,651",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",268,0
2,350.000,"0,000114","0,071","0,05","0,956","11,843","0,001","0,00065","0,006","0,3","217,2","28,842","0,09","6,75","0,09","28,44","0,442","0,277","0,045","1,5","18,495",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,56",228,0
2,430.000,"0,000114","0,072","0,05","0,407","13,177","0,001","0,00065","0,006","0,3","217,2","24,248","0,09","6,5","0,09","28,44","0,443","0,277","0,045","1,5","25,343",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57","195,7",0
2,170.000,"0,000114","0,073","0,05","0,573","10,232","0,001","0,00065","0,006","0,3","217,2","27,311","0,09","6,83","0,09","28,44","0,444","0,277","0,045","1,5","16,966",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",215,0
2,430.000,"0,000114","0,074","0,05","0,705","10,638","0,001","0,00065","0,006","0,3","217,2","33,564","0,09","6,81","0,09","28,44","0,445","0,277","0,045","1,5","9,132",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",231,0
2,1.600.000,"0,000114","0,075","0,05","0,828","10,55","0,001","0,00065","0,006","0,3","217,2","27,757","0,09","6,67","0,09","28,44","0,446","0,277","0,045","1,5","12,422",Tidak Berbau,"5,8","0,6",Tidak Berasa,"27,56",204,0
2,430.000,"0,000114","0,076","0,05","0,558","9,798","0,001","0,00065","0,006","0,3","217,2","24,673","0,09","6,42","0,09","28,44","0,447","0,277","0,025","1,5","7,044",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57",204,0
2,1.600.000,"0,000114","0,077","0,05","0,448","7,417","0,001","0,00065","0,006","0,3","217,2","28,271","0,09","6,82","0,09","28,44","0,448","0,277","0,045","1,5","5,226",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57",222,0
2,920.000,"0,000114","0,078","0,05","0,44","9,149","0,001","0,00065","0,006","0,3","217,2","27,243","0,09","6,97","0,09","28,44","0,449","0,277","0,045","1,5","6,435",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",227,0
2,920.000,"0,000114","0,079","0,05","0,446","6,693","0,001","0,00065","0,006","0,3","217,2","26,986","0,09","7,018","0,09","28,44","0,450","0,277","0,045","1,5","9,795",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",229,0
2,1600000,"0,000114","0,080","0,05","0,405","11,544","0,001","0,00065","0,006","0,3","217,2","20,845","0,09","7,34","0,09","28,44","0,451","0,277","0,045","1,5","25,601",Tidak Berbau,"5,8","0,6",Tidak Berasa,"28,57","180,1",0
3,350.000,"0,000114","0,081","0,05","0,305","10,83","0,001","0,00065","0,006","0,3","217,2","21,341","0,09","7,121","0,09","28,44","0,452","0,277","0,045","1,5","19,028",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58","185,4",0
5,350.000,"0,000114","0,082","0,05","0,312","11,453","0,001","0,00065","0,006","0,3","217,2","25,808","0,09","7,101","0,09","28,44","0,453","0,277","0,045","1,5","19,11",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",222,0
6,1600000,"0,000114","0,083","0,05","0,379","6,747","0,001","0,00065","0,006","0,3","217,2","25,808","0,09","7,32","0,09","28,44","0,454","0,277","0,045","1,5","13,663",Tidak Berbau,"5,8","0,6",Tidak Berasa,"30,59",209,0
7,920.000,"0,000114","0,084","0,05","0,363","6,734","0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33","0,09","28,44","0,455","0,277","0,045","1,5","17,821",Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
25000000,32000000,"0,000114","0,085","0,05",0.1,1.96,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.1,"1,5",26,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
30000000,38000000,"0,000114","0,086","0,05",0.11,1.83,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.16,"1,5",20,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
32000000,48000000,"0,000114","0,087","0,05",0.14,10,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.08,"28,44",0.02,"0,277",0.06,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
33000000,59000000,"0,000114","0,088","0,05",0.16,1.69,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.1,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
14000000,42000000,"0,000114","0,089",0.01,0.17,1.8,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.12,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
15000000,26000000,"0,000114","0,090",0.01,0.22,1.58,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33","0.01","28,44",0.02,"0,277",0.68,"1,5",40,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
30000000,39000000,"0,000114","0,091",0.01,0.24,1.72,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.08,"28,44",0.02,"0,277",0.7,"1,5",98,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
18000000,33000000,"0,000114","0,092",0.01,0.25,1.53,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.08,"1,5",85,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
6000000,25000000,"0,000114","0,093",0.01,0.25,1.91,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.48,"1,5",47,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
22000000,24000000,"0,000114","0,094",0.01,0.19,1.57,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.41,"1,5",45,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
21000000,43000000,"0,000114","0,095",0.01,0..21,1.56,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.51,"1,5",216,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
19000000,33000000,"0,000114","0,096",0.01,0.21,1.21,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.42,"1,5",52,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
22000000,39000000,"0,000114","0,097",0.01,0.03,0.09,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.32,"1,5",29,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
720000000,290000000,"0,000114","0,098",0.01,0.01,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.14,"1,5",31,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
162000000000,178000000000,"0,000114","0,099",0.01,0.03,0.04,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.36,"1,5",54,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
110000000,127000000,"0,000114","0,100",0.01,0.02,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.11,"1,5",49,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
8100000000,11000000000,"0,000114","0,101",0.01,0.02,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.12,"1,5",27,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
82000,290000,"0,000114","0,102",0.01,0.13,1.25,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.04,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
120000,220000,"0,000114","0,103",0.01,0.26,2.16,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.06,"1,5",25,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
210000,1000000,"0,000232","0,104",0.01,0.25,1.8,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.06,"1,5",42,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
240000,110000,"0,000232","0,105",0.01,1.73,0.23,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.06,"1,5",46,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
430000000,530000000,"0,000232","0,106",0.01,0.11,0.19,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.06,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
250000,1000000,"0,000232","0,107",0.01,0.19,1.89,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.06,"28,44",0.02,"0,277",0.06,"1,5",25,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
230000,870000,"0,000232","0,108",0.01,0.21,1.88,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.07,"1,5",21,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
400000,740000,"0,000232","0,109",0.01,0.16,1.38,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.08,"1,5",19,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
4700000,7300000,"0,000232","0,110",0.01,0.2,0.1,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.29,"1,5",41,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
680000000,1100000000,"0,000232","0,111",0.01,0.01,0.05,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.07,"1,5",77,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
230000000000,480000000000,"0,000232","0,112",0.01,0.03,0.08,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.25,"1,5",102,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
5700000000,7300000000,"0,000232","0,113",0.01,0.03,0.04,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.2,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
66000000,1000000000,"0,000232","0,114",0.01,0.07,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.09,"1,5",56,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
66000000,1000000000,"0,000232","0,115",0.01,0.07,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.09,"1,5",56,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
,,"0,000232","0,116",,,,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33","0,01","28,44",,"0,277",,"1,5",,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,
26000000,510000000,"0,000232","0,117",0.01,0.02,0.02,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.14,"1,5",14,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
610000000,1100000000,"0,000232","0,118",0.01,0.03,0.08,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.1,"1,5",60,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
590000000,810000000,"0,000232","0,119",0.01,0.03,0.06,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.12,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
4900000000,5100000000,"0,000232","0,120",0.01,0,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.12,"1,5",99,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
33000000000,41000000000,"0,000232","0,121",0.01,0.05,0.08,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.66,"1,5",450,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
33000000000,41000000000,"0,000232","0,122",0.01,0.08,0.22,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.05,"28,44",0.02,"0,277",0.16,"1,5",156,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
780000000,1100000000,"0,000232","0,123",0.01,0.03,0.09,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.07,"1,5",116,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
3200000000,5900000000,"0,000232","0,124",0.01,0.06,0.62,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.47,"1,5",124,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
110000,180000,"0,000232","0,125",0.01,0.22,2.67,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.17,"1,5",18,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
41000,180000,"0,000232","0,126",0.01,0.29,2.28,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.09,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
52000000000,59000000000,"0,000232","0,127",0.01,0.03,0.04,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.16,"1,5",53,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
150000000000,164000000000,"0,000232","0,128",0.01,0.04,0.03,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.21,"1,5",48,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
1000000000,1340000000,"0,000232","0,129",0.01,0,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.39,"1,5",37,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
160000000,110000000,"0,000232","0,130",0.01,0.1,1.49,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.25,"1,5",10,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
190000000,160000000,"0,000232","0,131",0.01,0,0.01,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.01,"28,44",0.02,"0,277",0.17,"1,5",12,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
1200000000,710000000,"0,000232","0,132",0.01,0.03,0.07,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.03,"28,44",0.02,"0,277",0.02,"1,5",11,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
70000000,49000000,"0,000232","0,133",0.01,0.04,0,"0,001","0,00065","0,006","0,3","217,2","25,063","0,09","7,33",0.02,"28,44",0.02,"0,277",0.09,"1,5",76,Tidak Berbau,"5,8","0,6",Tidak Berasa,"29,58",201,0
